,Turn,Text,True,Pred
1215,10,if I am very sure about that,0,0
1216,11,That makes me very happy that you want to donate just like me,0,0
1217,12,"Like you, see you later",0,0
1218,1,im doing well how are you?,0,0
1219,3,what is that?,0,4
1220,5,How do I know this is legitimate?,6,4
1221,6,Can you tell me more of your personal experience with the organization?,4,4
1222,7,interesting.,0,0
1223,7,so where do i sign up to donate?,0,4
1224,9,thank you for the info,0,0
1225,10,yes i will,0,0
1226,12,thank you for all your help!,0,0
1227,14,i do plan to contribute right now,0,0
1228,15,you are welcome,0,0
1229,0,This looks like a great cause!,0,0
1230,0,I feel like charities are worth supporting as long as I know my money is being spent well and not mismanaged,3,0
1231,0,That sounds amazing.,0,0
1232,0,How can I help out?,0,0
1233,0,I'm willing to donate $1,0,0
1234,0,"On average, how much money do you normally see people donate from similar tasks?",4,4
1235,0,That doesn't sound too bad at all,0,0
1236,0,That's great!,0,0
1237,0,"Although charity is a good cause, I want to feel like my time is being valued so I want to leave $1 for myself",3,0
1238,0,I would volunteer and help others in my local community by showing up to events in person,3,0
1239,0,Thank you for the kind words!,0,0
1240,0,What would you do?,0,0
1241,0,I too believe that women should have equal opportunities as men across the world - there are likely many different charities out there that better support that cause,0,0
1242,1,Why is it good for children?,4,4
1243,2,Do you donate to it yourself?,2,0
1244,3,Do you have children?,0,0
1245,4,I think if I had children I would be more likely to donate.,3,0
1246,5,Do you know how much is a good amount to donate?,0,4
1247,6,"Okay I may be able to donate that kind of money, I do not make too much.",1,5
1248,7,I think I will donate $5 a month and it will make me feel better.,1,0
1249,8,Yes donating can be self serving also because it makes you feel good in addition to helping others :),0,0
1250,9,"I think you should try to donate also, maybe just a dollar :)",0,0
1251,10,"Okay then its settled, we will both donate!",0,0
1252,10,:D,0,0
1253,2,NO,0,0
1254,4,"Recently, I thought I might take the questions I get most often, and weave them into an interview that would read like a conversation.",0,0
1255,4,So here are your questions interviewing me.,0,0
1256,5,YES IAM SAVE TO CHILDREN,0,0
1257,6,trains teachers to engage their students through more effective teaching practices.,0,0
1258,6,"coaches parents and caregivers to help their children learn early on, so they are prepared to enter school.",0,0
1259,6,offers ways for parents and community volunteers to get kids reading and doing math outside of school hours.,0,0
1260,6,"introduces children to the power of artistic expression ¡ª drawing, painting, music, drama, dance and more ¡ª to help them heal, learn and do better in school.",0,0
1261,8,I KONW THIS,0,0
1262,9,"Your generous, tax deductible donation to Wounded Warrior Project_ (WWP) will change the lives of over one hundred thousand injured warriors, caregivers, and family members.",0,0
1263,9,You will help bring independence bac,0,0
1264,11,Save the Children and Partners Concerned for Children's Mental Health After Second Earthquake in a Week Hits Indonesian,0,0
1265,12,Charity Navigator subtracts the fundraising and -- in its most recent report -- said the Wounded Warrior Project spends less than 60 percent on its services.,0,4
1266,12,"The rest, according to Charity Navigator, went to fundraising and administration.",6,4
1267,14,IT WILL BE COMPLIED THE TASK,0,0
1268,15,YES I WILL BE 50 CENTS DONATE,0,0
1269,0,"Hey, I'm doing good.",0,0
1270,0,Not a Skynet agent but wish I was though.,0,0
1271,0,How are you?,0,0
1272,0,Yea.,0,0
1273,0,It's actually decent where I am as well.,0,0
1274,0,Let's hope it stays that way!,0,0
1275,0,How does one get swallowed by pavement?,2,4
1276,0,I hope the people in third world countries are doing okay.,0,0
1277,0,I can't imagine living in 100+ degree weather without air conditioning.,0,0
1278,0,more close to home?,0,4
1279,0,everything okay over there?,0,0
1280,0,No.,0,0
1281,0,What are they about?,0,4
1282,0,Can they be trusted?,6,4
1283,0,"Too many organizations nowadays with CEO just taking the money for themselves using a cause as their ""front"".",6,4
1284,0,Not bad.,0,0
1285,0,So why are you talking about them out of all people?,0,0
1286,0,Ok.,0,0
1287,0,I'm listening.,1,0
1288,0,How much are my options?,0,4
1289,0,I'll donate $0.50.,0,0
1290,0,What worthy cause would that be?,0,4
1291,0,"Oh yes, I have heard of Save the Children.",0,0
1292,0,"Yes they do, we have a lot of people in need right here in the United States though.",2,0
1293,0,"I think if you are suffering, truly suffering, then I don't think that person cares what country they are from.",2,0
1294,0,"Disease knows no factor, my neighbor was bit by a tick last month and now has Lyme disease.",2,0
1295,0,"Every year, St Jude / Humane Society / and Wounded Warriors",3,0
1296,0,I think I would like to continue donating to the three charities of my choice.,3,0
1297,0,Or it could take away from the ones I currently sponsor.,3,0
1298,0,"I understand, but St Jude is for the kids as well.",3,0
1299,0,"I'm going to help Americans, my people.",3,0
1300,0,Good luck and have a great day.,0,0
