,Turn,Speaker,Text,True,Pred
642,4,1,"Honestly, it should be a choice.",Not-a-strategy,Information Inquiry-Contesting
643,4,1,"I don't think of it as a moral obligation, necessarily.",Not-a-strategy,Information Inquiry-Contesting
644,4,1,"However, I think people should open their eyes to things like this because if they really look at the big picture and find that it could possibly affect their lives in the future then they should be more involved and play a role in helping others.",Not-a-strategy,Information Inquiry-Contesting
645,5,1,I think so.,Not-a-strategy,Information Inquiry-Contesting
646,5,1,"Depending on their financial standpoint, I think people would contribute to a charity like this if they have the funds to do so.",Not-a-strategy,Information Inquiry-Contesting
647,5,1,"If they don't, it's completely understandable.",Not-a-strategy,Information Inquiry-Contesting
648,5,1,"In many places, living expenses are very expensive so they may or may not be able to.",Not-a-strategy,Information Inquiry-Contesting
649,5,1,"However, every cent counts.",Not-a-strategy,Information Inquiry-Contesting
650,5,1,It wouldn't matter how big or how small the donation is.,Not-a-strategy,Information Inquiry-Contesting
651,5,1,It's all about giving.,Not-a-strategy,Information Inquiry-Contesting
652,6,1,Those are very good questions.,Not-a-strategy,Information Inquiry-Contesting
653,6,1,It depends on the way they see it.,Not-a-strategy,Information Inquiry-Contesting
654,6,1,Those who believe in the gift of giving and are generous regardless of the price then a small donation could count as much as a $100 donation could.,Not-a-strategy,Information Inquiry-Contesting
655,6,1,"Nonetheless, if your views are small and you only look at these donations at a high price, then small donations wouldn't count for anything.",Not-a-strategy,Information Inquiry-Contesting
656,6,1,"Overall, I feel any donation is acceptable and could count towards a good meal for a child.",Not-a-strategy,Information Inquiry-Contesting
657,7,1,"Personally, I always round it up to the nearest dollar for any charity I feel connected to.",Not-a-strategy,Information Inquiry-Contesting
658,7,1,I have seen a lot of people do the same.,Not-a-strategy,Information Inquiry-Contesting
659,7,1,"I think some people will say ""maybe next time"" if they aren\'t paying attention when the cashier asked them this question and/or they don\'t have the funds to do so.",Not-a-strategy,Information Inquiry-Contesting
660,7,1,"When I really think about it, people will carry the right amount of change just to buy one item that they initially came to the store to buy.",Not-a-strategy,Information Inquiry-Contesting
661,8,1,Yes I would.,Not-a-strategy,Information Inquiry-Contesting
662,8,1,I'm in the process of racking up as much money as I can and donating part of that to Save the children.,Not-a-strategy,Information Inquiry-Contesting
663,9,1,I can do 0.30 cents at the moment.,Not-a-strategy,Information Inquiry-Contesting
664,0,1,Hello,Not-a-strategy,Information Inquiry-Contesting
665,1,1,I would be willing to donate a portion of my wages,Not-a-strategy,Information Inquiry-Contesting
666,2,1,I am thinking I only want to donate .10,Not-a-strategy,Information Inquiry-Contesting
667,3,1,What childrens charity is this?,Not-a-strategy,Information Inquiry-Contesting
668,4,1,I am somewhat familiar with them,Not-a-strategy,Information Inquiry-Contesting
669,5,1,That is so heartbreaking.,Not-a-strategy,Information Inquiry-Contesting
670,5,1,Save the children sounds like a wonderful charity to donate to,Not-a-strategy,Information Inquiry-Contesting
671,6,1,Do they find family's for the children or are they running a orphanage?,Hesitance-Hesitance,Information Inquiry-Contesting
672,7,1,It's so important that there is a organization looking out for children.,Not-a-strategy,Information Inquiry-Contesting
673,7,1,I only hope that the money goes directly to children programs instead of being eaten up by overhead costs,Personal Choice-Empowerment,Information Inquiry-Contesting
674,8,1,So you dont actually know how they use the koney?,Personal Choice-Empowerment,Information Inquiry-Contesting
675,9,1,money?,Not-a-strategy,Information Inquiry-Contesting
676,9,1,Am so glad to hear that,Not-a-strategy,Information Inquiry-Contesting
677,9,1,Do how much are you donating,Counter Argumentation-Contesting,Information Inquiry-Contesting
678,0,1,"yes i know that is a good charity foundation, they help the children.",Not-a-strategy,Information Inquiry-Contesting
679,1,1,what?,Not-a-strategy,Information Inquiry-Contesting
680,1,1,what happened?,Not-a-strategy,Information Inquiry-Contesting
681,2,1,you were in military?,Not-a-strategy,Information Inquiry-Contesting
682,3,1,I tried to give him my food but it was too late,Not-a-strategy,Information Inquiry-Contesting
683,3,1,"he was in the end i think, this is the kind of things i have about our civilization , many dnt have to eat and many waste their food, its not right",Not-a-strategy,Information Inquiry-Contesting
684,4,1,"for sure we must do something, but many people are blind, they see just the green of the money, they dont interact with people to see whats their problems are, i really want to help go in africa or some place but i dont know how i can go with a organization.",Counter Argumentation-Contesting,Information Inquiry-Contesting
685,5,1,"this i can do, but i was thinking about actual helping.",Not-a-strategy,Information Inquiry-Contesting
686,6,1,"yeah i know that they are helping Hawaii now ,",Not-a-strategy,Information Inquiry-Contesting
687,6,1,with the hurricane coming soon.,Not-a-strategy,Information Inquiry-Contesting
688,7,1,"5$ maybe, plus minus, why?",Not-a-strategy,Information Inquiry-Contesting
689,8,1,"of course i would donate, how much are you willing to donate?",Not-a-strategy,Information Inquiry-Contesting
690,9,1,i can donate 5 if you truly are donating 5.,Not-a-strategy,Information Inquiry-Contesting
691,9,1,im happy to help,Not-a-strategy,Information Inquiry-Contesting
692,0,1,ok please do,Not-a-strategy,Information Inquiry-Contesting
693,1,1,ok sounds good.,Not-a-strategy,Information Inquiry-Contesting
694,1,1,How much many are we talking and how you want me to pay,Not-a-strategy,Information Inquiry-Contesting
695,2,1,how about .50 cents,Not-a-strategy,Information Inquiry-Contesting
696,3,1,yes I confirm .50,Not-a-strategy,Information Inquiry-Contesting
697,4,1,ok .60 firm this time,Not-a-strategy,Information Inquiry-Contesting
698,5,1,"Yes but that is a private issue between me and me, not you and me.",Not-a-strategy,Information Inquiry-Contesting
699,6,1,.60 still sounds good to me.,Not-a-strategy,Information Inquiry-Contesting
700,6,1,Lets leave it at that.,Not-a-strategy,Information Inquiry-Contesting
701,7,1,.60 firm.,Not-a-strategy,Information Inquiry-Contesting
702,7,1,Pushiness does not make for a good salesperson.,Not-a-strategy,Information Inquiry-Contesting
703,8,1,Thank you and I do not want to be rude but I am straight talking person,Not-a-strategy,Information Inquiry-Contesting
704,9,1,You also have a good day,Not-a-strategy,Information Inquiry-Contesting
705,0,1,I'm doing very well.,Not-a-strategy,Information Inquiry-Contesting
706,0,1,Just recovering from the long weekend.,Not-a-strategy,Information Inquiry-Contesting
707,0,1,How about yourself?,Not-a-strategy,Information Inquiry-Contesting
708,1,1,Awesome.,Not-a-strategy,Information Inquiry-Contesting
709,1,1,What are some of your hobbies?,Not-a-strategy,Information Inquiry-Contesting
710,2,1,Only in name.,Not-a-strategy,Information Inquiry-Contesting
711,2,1,I haven't heard too much about it though.,Not-a-strategy,Information Inquiry-Contesting
712,2,1,Can you tell me more?,Not-a-strategy,Information Inquiry-Contesting
713,3,1,What do you do as a volunteer for this charity?,Hesitance-Hesitance,Information Inquiry-Contesting
714,4,1,"Hmm, I see.",Not-a-strategy,Information Inquiry-Contesting
715,4,1,Do you have information about their charity rating?,Hesitance-Hesitance,Information Inquiry-Contesting
716,4,1,How much of the donation will actually be used to help the children?,Hesitance-Hesitance,Information Inquiry-Contesting
717,5,1,I always like to see some report first.,Personal Choice-Empowerment,Information Inquiry-Contesting
718,5,1,Maybe I will have to do some research first.,Source Derogation-Contesting,Information Inquiry-Contesting
719,5,1,Have you donated to them yourself?,Hesitance-Hesitance,Information Inquiry-Contesting
720,6,1,How did you come to find out about this charity?,Hesitance-Hesitance,Information Inquiry-Contesting
721,7,1,You never know though.,Personal Choice-Empowerment,Information Inquiry-Contesting
722,7,1,I've heard of poorly run charities that misuse the donations.,Personal Choice-Empowerment,Information Inquiry-Contesting
723,7,1,Like only 50% of your donation actually helps children.,Personal Choice-Empowerment,Information Inquiry-Contesting
724,7,1,You gotta make sure your donation is helping the needy.,Personal Choice-Empowerment,Information Inquiry-Contesting
725,8,1,What is the other nonprofit that you support?,Not-a-strategy,Information Inquiry-Contesting
726,9,1,That's nice of you.,Not-a-strategy,Information Inquiry-Contesting
727,9,1,Can't ever imagine hurting kids,Not-a-strategy,Information Inquiry-Contesting
728,0,1,Hey!,Not-a-strategy,Information Inquiry-Contesting
729,0,1,I'm doing well!,Not-a-strategy,Information Inquiry-Contesting
730,0,1,How are you?,Not-a-strategy,Information Inquiry-Contesting
731,1,1,I haven't.,Not-a-strategy,Information Inquiry-Contesting
732,1,1,It sounds familiar though.,Not-a-strategy,Information Inquiry-Contesting
733,1,1,Could you tell me about it?,Not-a-strategy,Information Inquiry-Contesting
734,2,1,That's amazing.,Not-a-strategy,Information Inquiry-Contesting
735,2,1,Do they provide legal help or support to live?,Hesitance-Hesitance,Information Inquiry-Contesting
736,3,1,I'm really passionate about children's rights no matter what background they are from.,Not-a-strategy,Information Inquiry-Contesting
737,3,1,"When it isn't available, I think it's important to provide for them if we can.",Not-a-strategy,Information Inquiry-Contesting
738,3,1,"So, I'd be willing to donate, if I could confirm the charity was a legitimate one.",Personal Choice-Empowerment,Information Inquiry-Contesting
739,4,1,"Oh, wow!",Not-a-strategy,Information Inquiry-Contesting
740,4,1,"Okay, I would definitely donate to them!",Not-a-strategy,Information Inquiry-Contesting
741,5,1,"I'm not sure how much I would be getting from the task, but I will say $1!",Not-a-strategy,Information Inquiry-Contesting
742,6,1,"Oh, that is nice!",Not-a-strategy,Information Inquiry-Contesting
743,6,1,"Especially now with so many children separated from their families because of the immigration disputes, I hope they can help children here even in America as well!",Not-a-strategy,Information Inquiry-Contesting
744,7,1,Me too.,Not-a-strategy,Information Inquiry-Contesting
745,7,1,I think about them so often.,Not-a-strategy,Information Inquiry-Contesting
746,7,1,I have a sister who is under eighteen.,Not-a-strategy,Information Inquiry-Contesting
747,7,1,I try to teach her about her rights because I think it is so important to know them.,Not-a-strategy,Information Inquiry-Contesting
748,7,1,"If someone believes they can take advantage of your ignorance, a lot of times, they will.",Not-a-strategy,Information Inquiry-Contesting
749,7,1,"It's a shame, but I want her to know her rights so that she is never taken advantage of by someone in a higher position of power.",Not-a-strategy,Information Inquiry-Contesting
750,7,1,Wherever and whoever that may be.,Not-a-strategy,Information Inquiry-Contesting
751,8,1,It makes me scared for her and my nephews as well.,Not-a-strategy,Information Inquiry-Contesting
752,8,1,I hope we can fix the bad in the world by the time they grow older.,Not-a-strategy,Information Inquiry-Contesting
753,8,1,have noticed so many kids that are kinder and more aware than when I was younger.,Not-a-strategy,Information Inquiry-Contesting
754,8,1,I think it's because there are more people who have experienced injustice or have been hurt by inequality.,Not-a-strategy,Information Inquiry-Contesting
755,8,1,They want to make sure it doesn't happen to the ones that come after us.,Not-a-strategy,Information Inquiry-Contesting
756,9,1,Thank you.,Not-a-strategy,Information Inquiry-Contesting
757,9,1,It was nice speaking with you! :),Not-a-strategy,Information Inquiry-Contesting
758,0,1,wow that sounds like a problem,Not-a-strategy,Information Inquiry-Contesting
759,1,1,actually i have a kid that is sick and overseas right now,Not-a-strategy,Information Inquiry-Contesting
760,2,1,donating money to them,Not-a-strategy,Information Inquiry-Contesting
761,3,1,tell me more?,Not-a-strategy,Information Inquiry-Contesting
762,4,1,do they help kids in africa,Hesitance-Hesitance,Information Inquiry-Contesting
763,5,1,"i notice they didnt send money to my child though, he is sick and overseas?",Personal Choice-Empowerment,Information Inquiry-Contesting
764,6,1,well maybe you could donate to my child.,Counter Argumentation-Contesting,Information Inquiry-Contesting
765,6,1,since you are so into helping out kids,Counter Argumentation-Contesting,Information Inquiry-Contesting
766,7,1,how do we do that,Not-a-strategy,Information Inquiry-Contesting
767,8,1,how much will you donate,Not-a-strategy,Information Inquiry-Contesting
768,9,1,how much should i give?,Not-a-strategy,Information Inquiry-Contesting
769,0,1,Could you please tell me more about this charity?,Hesitance-Hesitance,Information Inquiry-Contesting
770,1,1,What exactly does the money do for them?,Hesitance-Hesitance,Information Inquiry-Contesting
771,2,1,Do you donate to a specific child?,Hesitance-Hesitance,Information Inquiry-Contesting
772,3,1,Oh that's great!,Not-a-strategy,Information Inquiry-Contesting
773,3,1,That was going to be my next question about if this charity helps kids in the US.,Hesitance-Hesitance,Information Inquiry-Contesting
774,3,1,Is there a minimum amount you need to donate?,Hesitance-Hesitance,Information Inquiry-Contesting
775,4,1,When was this charity started?,Hesitance-Hesitance,Information Inquiry-Contesting
776,5,1,Perfect thank you for the information.Is there a website where I can check it out and donate?,Hesitance-Hesitance,Information Inquiry-Contesting
777,6,1,Ok I will be willing to donate $100.,Not-a-strategy,Information Inquiry-Contesting
778,6,1,Do I get a receipt?,Not-a-strategy,Information Inquiry-Contesting
779,7,1,So do I provide my email to you?,Not-a-strategy,Information Inquiry-Contesting
780,7,1,How does this work?,Not-a-strategy,Information Inquiry-Contesting
781,8,1,Do you know if this is tax deductible?,Not-a-strategy,Information Inquiry-Contesting
782,9,1,OK no problem I will find out.,Not-a-strategy,Information Inquiry-Contesting
783,9,1,Thank for answering my questions.,Not-a-strategy,Information Inquiry-Contesting
784,9,1,I will be sure to donate.,Not-a-strategy,Information Inquiry-Contesting
785,0,1,I am one who like to donate.,Not-a-strategy,Information Inquiry-Contesting
786,0,1,Can you tell me more about it?,Hesitance-Hesitance,Information Inquiry-Contesting
787,1,1,Do they have any focus right now?,Hesitance-Hesitance,Information Inquiry-Contesting
788,1,1,More as where are the majority of the fund headed towards right now/,Hesitance-Hesitance,Information Inquiry-Contesting
789,2,1,It seems like Syria seems to be a high stakes area.,Not-a-strategy,Information Inquiry-Contesting
790,2,1,Are any fund going to help the the children in Hawaii after the volcano and hurricane?,Hesitance-Hesitance,Information Inquiry-Contesting
791,3,1,What are some of the things that they do for the children?,Hesitance-Hesitance,Information Inquiry-Contesting
792,3,1,I would like to donate but I am not a huge fan or donating just for promotion?,Source Derogation-Contesting,Information Inquiry-Contesting
793,4,1,I am interested in donating most of my task payment.,Not-a-strategy,Information Inquiry-Contesting
794,4,1,How would I go about this?,Not-a-strategy,Information Inquiry-Contesting
795,5,1,Would 60% of the task payment be enough?,Not-a-strategy,Information Inquiry-Contesting
796,5,1,I know its not much.,Not-a-strategy,Information Inquiry-Contesting
797,6,1,I think it would be roughly $1.20.,Not-a-strategy,Information Inquiry-Contesting
798,6,1,Is there a follow up on to see how my money while little is may be is being put to use?,Hesitance-Hesitance,Information Inquiry-Contesting
799,7,1,I am very happy to help,Not-a-strategy,Information Inquiry-Contesting
800,8,1,We still have chat a bit more.,Not-a-strategy,Information Inquiry-Contesting
801,8,1,Have you heard any break thought about this charity?,Hesitance-Hesitance,Information Inquiry-Contesting
802,8,1,I am really interested.,Not-a-strategy,Information Inquiry-Contesting
803,9,1,That is very awesome.,Not-a-strategy,Information Inquiry-Contesting
804,9,1,I am proud to be apart of helping them help others,Not-a-strategy,Information Inquiry-Contesting
805,9,1,I also found out that 86% of donations goes to services and only 5% goes to management.,Not-a-strategy,Information Inquiry-Contesting
806,9,1,I was glad to hear that.,Not-a-strategy,Information Inquiry-Contesting
807,9,1,It was nice chatting with you.,Not-a-strategy,Information Inquiry-Contesting
808,9,1,I enjoyed this.,Not-a-strategy,Information Inquiry-Contesting
809,9,1,You take care and have a good day.,Not-a-strategy,Information Inquiry-Contesting
810,0,1,Fine how are you?,Not-a-strategy,Information Inquiry-Contesting
811,1,1,What is your favorite childrens charity,Not-a-strategy,Information Inquiry-Contesting
812,2,1,Yes I have heard of them.,Not-a-strategy,Information Inquiry-Contesting
813,2,1,They do a lot for kids,Not-a-strategy,Information Inquiry-Contesting
814,3,1,At this time I am not willing to do that,Self Pity-Empowement,Information Inquiry-Contesting
815,4,1,Yes that is correct,Self Pity-Empowement,Information Inquiry-Contesting
816,5,1,okay im fine with that,Not-a-strategy,Information Inquiry-Contesting
817,6,1,Thats sad so many children were killes,Not-a-strategy,Information Inquiry-Contesting
818,7,1,Thanks for the info I will check it out,Not-a-strategy,Information Inquiry-Contesting
819,8,1,okay did you choose to donate?,Counter Argumentation-Contesting,Information Inquiry-Contesting
820,9,1,I understand you too,Not-a-strategy,Information Inquiry-Contesting
821,0,1,"Yes, I do.",Not-a-strategy,Information Inquiry-Contesting
822,0,1,What does Save the Children do?,Hesitance-Hesitance,Information Inquiry-Contesting
823,1,1,"Can you give me their website, so I can look into them?",Hesitance-Hesitance,Information Inquiry-Contesting
824,2,1,Thank you!,Not-a-strategy,Information Inquiry-Contesting
825,2,1,Why are you talking about this charity instead of the others?,Counter Argumentation-Contesting,Information Inquiry-Contesting
826,3,1,Why are you talking about this charity instead of the others?,Counter Argumentation-Contesting,Information Inquiry-Contesting
827,4,1,In what ways do they help children?,Hesitance-Hesitance,Information Inquiry-Contesting
828,5,1,I'm glad they do that but there are many charities that claim to do the same thing.,Counter Argumentation-Contesting,Information Inquiry-Contesting
829,6,1,"Well, ok.",Not-a-strategy,Information Inquiry-Contesting
830,6,1,I'll keep them in mind and do some research into them.,Source Derogation-Contesting,Information Inquiry-Contesting
831,7,1,"If I can vouch for them, yes.",Source Derogation-Contesting,Information Inquiry-Contesting
832,8,1,I'm glad there are people like you out there who are attempting to make a difference in the world.,Not-a-strategy,Information Inquiry-Contesting
833,9,1,I would consider donating $0.50.,Not-a-strategy,Information Inquiry-Contesting
834,0,1,"Hi, i'm doing great! how are you?",Not-a-strategy,Information Inquiry-Contesting
835,1,1,sure!,Not-a-strategy,Information Inquiry-Contesting
836,1,1,I would like to,Not-a-strategy,Information Inquiry-Contesting
837,2,1,"no, but i would like to know more about it",Hesitance-Hesitance,Information Inquiry-Contesting
838,3,1,that's great.,Not-a-strategy,Information Inquiry-Contesting
839,3,1,Do you have any more information about it?,Hesitance-Hesitance,Information Inquiry-Contesting
840,4,1,"yes, it's so heartbreaking1",Not-a-strategy,Information Inquiry-Contesting
841,5,1,that's really good to hear!,Not-a-strategy,Information Inquiry-Contesting
842,5,1,I can't imagine not being able to see my son!,Not-a-strategy,Information Inquiry-Contesting
843,6,1,So what exactly do they do to help these kids to reunite with their parents?,Hesitance-Hesitance,Information Inquiry-Contesting
844,7,1,awesome!,Not-a-strategy,Information Inquiry-Contesting
845,7,1,I'm so gonna support it!,Not-a-strategy,Information Inquiry-Contesting
846,7,1,Children should be with their parents!!,Not-a-strategy,Information Inquiry-Contesting
847,8,1,I can't donate less than 0.50?,Counter Argumentation-Contesting,Information Inquiry-Contesting
848,9,1,i'm not sure.,Source Derogation-Contesting,Information Inquiry-Contesting
849,9,1,I'm in a tough financial situation right now so i really need money but i would like to donate.,Information Inquiry-Contesting,Information Inquiry-Contesting
850,0,1,Hey,Not-a-strategy,Information Inquiry-Contesting
851,1,1,Which children?,Not-a-strategy,Information Inquiry-Contesting
852,2,1,What would my money do exactly,Hesitance-Hesitance,Information Inquiry-Contesting
853,3,1,How would I know that the money is actually being used to help children and not just pocketed by the people that run the c harity,Personal Choice-Empowerment,Information Inquiry-Contesting
854,4,1,"Okay, that sounds reasonable",Not-a-strategy,Information Inquiry-Contesting
855,5,1,I'll donate $10,Not-a-strategy,Information Inquiry-Contesting
856,6,1,Good luck with your charity,Not-a-strategy,Information Inquiry-Contesting
857,7,1,Yeah lol,Not-a-strategy,Information Inquiry-Contesting
858,8,1,I have to make it more than 3 words,Not-a-strategy,Information Inquiry-Contesting
859,9,1,Yeah hopefully,Not-a-strategy,Information Inquiry-Contesting
860,0,1,hi!,Not-a-strategy,Information Inquiry-Contesting
861,1,1,"It is going alright, thanks",Not-a-strategy,Information Inquiry-Contesting
862,2,1,"I did actually, but i can't remember the.",Not-a-strategy,Information Inquiry-Contesting
863,2,1,what donations are we talking about?,Not-a-strategy,Information Inquiry-Contesting
864,3,1,what is it abuot?,Hesitance-Hesitance,Information Inquiry-Contesting
865,4,1,weell that sounds like a lovely charity.,Not-a-strategy,Information Inquiry-Contesting
866,4,1,are you donating?,Counter Argumentation-Contesting,Information Inquiry-Contesting
867,5,1,"I wish I could give more, but I am broke",Information Inquiry-Contesting,Information Inquiry-Contesting
868,6,1,i would give it all if i weren't,Not-a-strategy,Information Inquiry-Contesting
869,7,1,I may give a few cents,Not-a-strategy,Information Inquiry-Contesting
870,8,1,How about you?,Counter Argumentation-Contesting,Information Inquiry-Contesting
871,9,1,That is very generous!,Not-a-strategy,Information Inquiry-Contesting
872,0,1,"Yes, I believe they sponsor children in need.",Not-a-strategy,Information Inquiry-Contesting
873,0,1,I do the same for World Vision.,Not-a-strategy,Information Inquiry-Contesting
874,0,1,I sponsor 3 children.,Not-a-strategy,Information Inquiry-Contesting
875,1,1,I appreciate the letters that I receive to see the impact that our donations make.,Not-a-strategy,Information Inquiry-Contesting
876,1,1,Although it is not much money for us its makes a huge difference to the children from what I have seen.,Not-a-strategy,Information Inquiry-Contesting
877,1,1,How long have you been donating?,Not-a-strategy,Information Inquiry-Contesting
878,2,1,That is good.,Not-a-strategy,Information Inquiry-Contesting
879,2,1,I've heard good things about Save the Children.,Not-a-strategy,Information Inquiry-Contesting
880,2,1,I think my brother sponsors a kid with them.,Not-a-strategy,Information Inquiry-Contesting
881,2,1,I believe World Vision is rated highly as well.,Not-a-strategy,Information Inquiry-Contesting
882,2,1,I'm glad that I can help others in need since I've been blessed a bit to help others.,Not-a-strategy,Information Inquiry-Contesting
883,3,1,Sure.,Not-a-strategy,Information Inquiry-Contesting
884,3,1,I would love to help.,Not-a-strategy,Information Inquiry-Contesting
885,3,1,I would love to make a donation today.,Not-a-strategy,Information Inquiry-Contesting
886,4,1,Probably more.,Not-a-strategy,Information Inquiry-Contesting
887,4,1,Do you donate by the catalog or general donation?,Not-a-strategy,Information Inquiry-Contesting
888,5,1,"Ok, sounds good.",Not-a-strategy,Information Inquiry-Contesting
889,5,1,I'll donate the whole amount.,Not-a-strategy,Information Inquiry-Contesting
890,6,1,Great.,Not-a-strategy,Information Inquiry-Contesting
891,6,1,"I've been looking at the Save the Children website so I will likely buy off the catalog, like Emergency Food.",Not-a-strategy,Information Inquiry-Contesting
892,6,1,Thanks for sharing.,Not-a-strategy,Information Inquiry-Contesting
893,7,1,Very good.,Not-a-strategy,Information Inquiry-Contesting
894,7,1,I glad we can help.,Not-a-strategy,Information Inquiry-Contesting
895,7,1,Every bit helps.,Not-a-strategy,Information Inquiry-Contesting
896,8,1,Ditto to you.,Not-a-strategy,Information Inquiry-Contesting
897,8,1,Have a great day.,Not-a-strategy,Information Inquiry-Contesting
898,8,1,God bless!,Not-a-strategy,Information Inquiry-Contesting
899,9,1,You.,Not-a-strategy,Information Inquiry-Contesting
900,9,1,Enjoy the rest of the day.,Not-a-strategy,Information Inquiry-Contesting
901,0,1,Hi!,Not-a-strategy,Information Inquiry-Contesting
902,0,1,Looking forward chatting with you too.,Not-a-strategy,Information Inquiry-Contesting
903,1,1,"Yes, I do",Not-a-strategy,Information Inquiry-Contesting
904,2,1,"There were periods in my childhood when money was very short and we had our telephone or power cut off, but I always had a safe place to live and food to eat.",Not-a-strategy,Information Inquiry-Contesting
905,3,1,What was life like for you growing up?,Not-a-strategy,Information Inquiry-Contesting
906,3,1,"Did you have any worries about food, shelter, safety, etc.?",Not-a-strategy,Information Inquiry-Contesting
907,4,1,I don't have any experiences like that but I'm sure it must have been very difficult and scary to go through that as a child.,Not-a-strategy,Information Inquiry-Contesting
908,5,1,Did you ever use the services of any organizations for children to help you through the rough times?,Not-a-strategy,Information Inquiry-Contesting
909,6,1,"No, I didn't either.",Not-a-strategy,Information Inquiry-Contesting
910,6,1,My family would just get through somehow.,Not-a-strategy,Information Inquiry-Contesting
911,6,1,"I have made donations in the past, but our money is bit tight since I'm a stay-at-home mom right now.",Information Inquiry-Contesting,Information Inquiry-Contesting
912,6,1,"If I make donations now, they are in-kind donations rather than monetary donations.",Self Assertion-Empowerment,Information Inquiry-Contesting
913,6,1,What organizations do you donate to?,Counter Argumentation-Contesting,Information Inquiry-Contesting
914,6,1,I tend to make donations to a emergency children's shelter.,Self Assertion-Empowerment,Information Inquiry-Contesting
915,7,1,"Yes, I have.",Not-a-strategy,Information Inquiry-Contesting
916,8,1,"No, I didn't know that they are helping children near to us.",Not-a-strategy,Information Inquiry-Contesting
917,8,1,Do you mean in the USA?,Not-a-strategy,Information Inquiry-Contesting
918,9,1,I didn't realize that.,Not-a-strategy,Information Inquiry-Contesting
919,9,1,I've been following the news about family separations very closely.,Not-a-strategy,Information Inquiry-Contesting
920,9,1,I'm glad organizations like Save the Children are helping.,Not-a-strategy,Information Inquiry-Contesting
921,10,1,"Sure, I will donate 50 cents to them.",Not-a-strategy,Information Inquiry-Contesting
922,0,1,hi how are you,Not-a-strategy,Information Inquiry-Contesting
923,1,1,I'm good...what are we to discuss?,Not-a-strategy,Information Inquiry-Contesting
924,2,1,ok are we to decide annamount?,Not-a-strategy,Information Inquiry-Contesting
925,3,1,I'm sorry I meant $20,Not-a-strategy,Information Inquiry-Contesting
926,4,1,I guess they save children,Not-a-strategy,Information Inquiry-Contesting
927,5,1,oh that sounds good..how do they help,Hesitance-Hesitance,Information Inquiry-Contesting
928,6,1,ok I support that,Not-a-strategy,Information Inquiry-Contesting
929,7,1,"every other month or so, but not to them",Not-a-strategy,Information Inquiry-Contesting
930,8,1,not my time anymore no...too busy,Not-a-strategy,Information Inquiry-Contesting
931,9,1,I would choose 0 in this instance,Not-a-strategy,Information Inquiry-Contesting
932,9,1,why do you don't want to donate?,Counter Argumentation-Contesting,Information Inquiry-Contesting
933,0,1,"I'm doing well, thanks!",Not-a-strategy,Information Inquiry-Contesting
934,0,1,Likewise to you.,Not-a-strategy,Information Inquiry-Contesting
935,0,1,I have not heard of that charity.,Not-a-strategy,Information Inquiry-Contesting
936,1,1,How long has this charity been in existence?,Hesitance-Hesitance,Information Inquiry-Contesting
937,2,1,How are they rated as a charity?,Hesitance-Hesitance,Information Inquiry-Contesting
938,2,1,Do you have access to their overhead and admin costs breakdown vs. what they actually spend on programs?,Hesitance-Hesitance,Information Inquiry-Contesting
939,3,1,Ah..,Not-a-strategy,Information Inquiry-Contesting
940,3,1,"I see, you misspelled the charity at the beginning.",Counter Argumentation-Contesting,Information Inquiry-Contesting
941,3,1,"I was wondering why you were talking about ""save the hold ten"" vs. ""save the children.""",Counter Argumentation-Contesting,Information Inquiry-Contesting
942,4,1,"As I recall, for save the children, they were given a bad reputation back in the '90s due to their excessive spending on administration costs vs. program expenditures.",Personal Choice-Empowerment,Information Inquiry-Contesting
943,4,1,It was quite the scandal and they became a watchword for bad charities.,Personal Choice-Empowerment,Information Inquiry-Contesting
944,5,1,"No, there are other charities that do a much better job in my opinion that I already donate to, such as Compassion International and World Vision for international children's relief, and my local food shelter.",Self Assertion-Empowerment,Information Inquiry-Contesting
945,5,1,I can participate directly through volunteer hours and I can also actually visit the children that I help through my family's donations.,Self Assertion-Empowerment,Information Inquiry-Contesting
946,5,1,That's a big plus for me.,Not-a-strategy,Information Inquiry-Contesting
947,6,1,Amounts don't matter to me.,Not-a-strategy,Information Inquiry-Contesting
948,6,1,Ethical charities do.,Personal Choice-Empowerment,Information Inquiry-Contesting
949,6,1,"I'm sorry, but I contributed to save the children back in the day before the scandal broke.",Personal Choice-Empowerment,Information Inquiry-Contesting
950,6,1,"I'm afraid for me, their reputation is still bad.",Personal Choice-Empowerment,Information Inquiry-Contesting
951,6,1,"Sorry, no.",Self Pity-Empowement,Information Inquiry-Contesting
952,7,1,"Actually, their own website may be a biased barometer of their giving.",Personal Choice-Empowerment,Information Inquiry-Contesting
953,7,1,Perhaps a link to an organization or other agency that rates major charities would be more helpful.,Personal Choice-Empowerment,Information Inquiry-Contesting
954,8,1,"Believe me, if it were any charity besides ""save the children,"" you could have me donate my entire compensation, which isn\'t really all that much.",Personal Choice-Empowerment,Information Inquiry-Contesting
955,9,1,"Thank you ""PERSON_1""",Not-a-strategy,Information Inquiry-Contesting
956,0,1,Hello tell me something good,Not-a-strategy,Information Inquiry-Contesting
957,1,1,"a little, what do they do?",Hesitance-Hesitance,Information Inquiry-Contesting
958,2,1,"cool, so what can i do",Not-a-strategy,Information Inquiry-Contesting
959,3,1,ok so wht do you suggest?,Not-a-strategy,Information Inquiry-Contesting
960,4,1,not so fast what does the money go to,Hesitance-Hesitance,Information Inquiry-Contesting
